time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.739999999999987,-68.3199606579,-31.6125154456,99.5060629111,2.85783001448,3.15062270973,0.0,-29.2448896813,-7.54003743052,18.089238159,-1.19772907332,1.20492882393,0.0,900.334908637,-899.635209462,-900.886710671,899.601792231
4.799999999999986,-70.0381383239,-32.0807780454,100.626235512,2.78921741394,3.22751061926,0.0,-28.0028448941,-8.08706719249,19.2437096441,-1.21873167206,1.180221594,0.0,899.998456981,-899.205555685,-901.03071591,899.963629907
4.859999999999984,-71.6769460902,-32.5854678858,101.814124138,2.71746243607,3.29859710054,0.0,-26.6030345887,-8.75243392423,20.3413140445,-1.232821516,1.17318406367,0.0,899.899531697,-899.820923727,-901.046522554,900.212200239
4.919999999999983,-73.2275491027,-33.1332816194,103.065441623,2.64387726752,3.37069451853,0.0,-25.0630814111,-9.52243345049,21.3557090134,-1.24094274819,1.18632464624,0.0,899.53706164,-900.294716366,-901.201847793,900.573598032
4.979999999999982,-74.6816410708,-33.7300073576,104.374770746,2.57146027365,3.44207060958,0.0,-23.3874119943,-10.3794847324,22.2733208498,-1.25784841313,1.18013771424,0.0,900.114908292,-900.118761635,-901.481659092,900.463286605
5.0399999999999805,-76.0313672468,-34.3801868265,105.735985077,2.49889316692,3.51427817138,0.0,-21.5849809214,-11.3010575042,23.0841491293,-1.27776790402,1.16592518001,0.0,900.162006673,-899.849653368,-901.809924043,900.626212108
5.099999999999979,-77.2693150759,-35.0870260855,107.142512766,2.42837900118,3.58642132017,0.0,-19.662950411,-12.2643495194,23.7833568764,-1.30617610585,1.14847736841,0.0,900.568725402,-900.12585007,-901.916140393,900.338343606
5.159999999999978,-78.3886379484,-35.8522842585,108.587606156,2.3570909697,3.65790392909,0.0,-17.6327426617,-13.2451928947,24.369797429,-1.33656476981,1.129659535,0.0,901.005276185,-900.503160565,-901.712443358,899.99509019
5.219999999999977,-79.3833360095,-36.6763871525,110.06455221,2.28068766995,3.72567944935,0.0,-15.5124269292,-14.2238764457,24.8462781956,-1.35913834331,1.12933323947,0.0,900.31299773,-900.559643091,-901.400519903,899.943178656
5.279999999999975,-80.2485956267,-37.5588315086,111.567086396,2.20233082153,3.79342894432,0.0,-13.3195227124,-15.1875157987,25.2246343813,-1.37995742359,1.12824971043,0.0,900.179184039,-900.408352113,-901.59254969,900.160871491
5.339999999999974,-80.9803393991,-38.4982724329,113.089757657,2.11952175494,3.86133341496,0.0,-11.0631870132,-16.1221704169,25.5201911986,-1.38068120246,1.12190167039,0.0,900.227808678,-900.253743015,-901.338945027,900.686106004
5.399999999999973,-81.5750628149,-39.4926269245,114.628168431,2.03776341652,3.92879475006,0.0,-8.75385158337,-17.0160679785,25.7523845111,-1.37042324544,1.12504975403,0.0,899.902414781,-900.321033267,-901.040499992,900.823862503
5.4599999999999715,-82.0298748148,-40.5390837892,116.179156111,1.95750712234,3.99782953209,0.0,-6.40022201461,-17.8570378923,25.9425223469,-1.35620997929,1.13744796175,0.0,899.712848804,-900.523163592,-900.820855916,900.7713279
5.51999999999997,-82.3423300993,-41.6341198794,117.740844564,1.87702280769,4.06654693586,0.0,-4.01025120181,-18.6347659985,26.1127881914,-1.34702087585,1.14384481475,0.0,899.622519172,-900.210346,-900.582321715,900.340119331
5.579999999999969,-82.510538755,-42.7738171596,119.312772674,1.80538769551,4.13521436113,0.0,-1.59364648586,-19.3435085102,26.2863753951,-1.31500845249,1.14021355396,0.0,899.781179198,-899.970123064,-900.184066513,900.886122912
5.639999999999968,-82.533248313,-43.9537137524,120.895703939,1.73068351413,4.20381779707,0.0,0.838108007669,-19.9757931214,26.4837144329,-1.29374701561,1.13406913512,0.0,899.982843434,-900.062642952,-900.262532582,900.571873579
5.699999999999966,-82.4098752198,-45.1693925062,122.49185119,1.66421951862,4.27184875908,0.0,3.27355253144,-20.53492657,26.72934453,-1.25834363,1.13288031589,0.0,900.046167118,-900.315039712,-900.16540058,901.088784333
5.759999999999965,-82.1406341644,-46.4163124607,124.104650148,1.59602659262,4.34000125736,0.0,5.69847428737,-21.018917961,27.0426816787,-1.22991979691,1.12685866452,0.0,900.312336336,-900.370763578,-900.528955533,901.226226155
5.819999999999964,-81.7266209497,-47.6903334364,125.738961669,1.52475772408,4.41007115905,0.0,8.09775563841,-21.4406317327,27.4505494546,-1.21368241743,1.10842871152,0.0,900.364518831,-899.894548239,-900.44110257,900.69189368
5.879999999999963,-81.1697162342,-48.9882783463,127.401271383,1.45317689369,4.480802401,0.0,10.458921745,-21.8192894789,27.9794990919,-1.20264465034,1.12977671229,0.0,899.591347195,-900.708092288,-900.373950198,900.45025725
5.939999999999961,-80.4727295752,-50.308125052,129.09954703,1.38205463909,4.55452033949,0.0,12.7647284855,-22.1731243795,28.6527000844,-1.19265140559,1.15528026316,0.0,899.624735329,-900.916197316,-899.95012067,900.018522632
5.99999999999996,-79.6394742066,-51.6490457755,130.843074794,1.31048766625,4.62558956387,0.0,14.9970682576,-22.5275619545,29.4905039403,-1.19419027691,1.16863622587,0.0,900.078302925,-900.87932172,-900.530414977,900.165215835
6.059999999999959,-78.6752025485,-53.012219873,132.642215233,1.24055850605,4.69985227988,0.0,17.1285765734,-22.9186831749,30.5086234515,-1.18099031141,1.18977120718,0.0,900.237293233,-901.342400103,-900.217511858,900.483101077
6.1199999999999575,-77.5867681446,-54.4007009066,134.508169862,1.17264099483,4.77453628487,0.0,19.131665595,-23.3767646099,31.7188248484,-1.16338753381,1.20850407667,0.0,900.258291755,-901.258318248,-899.657862241,900.154036196
